Machine Module,N9322C,CN0743A505
+9.987263705e+08,-7.515177155e+01,
+9.987429112e+08,-7.642537689e+01,
+9.987594518e+08,-7.697815704e+01,
+9.987759925e+08,-7.369135284e+01,
+9.987925331e+08,-7.606388092e+01,
+9.988090737e+08,-7.404210663e+01,
+9.988256144e+08,-7.457035065e+01,
+9.988421550e+08,-7.472683716e+01,
+9.988586957e+08,-7.669831085e+01,
+9.988752363e+08,-7.640933228e+01,
+9.988917770e+08,-7.573559570e+01,
+9.989083176e+08,-6.543231201e+01,
+9.989248582e+08,-7.435990143e+01,
+9.989413989e+08,-7.689889526e+01,
+9.989579395e+08,-7.667225647e+01,
+9.989744802e+08,-7.381658173e+01,
+9.989910208e+08,-7.433873749e+01,
+9.990075615e+08,-7.473270416e+01,
+9.990241021e+08,-7.763923645e+01,
+9.990406427e+08,-7.293579865e+01,
+9.990571834e+08,-7.256917572e+01,
+9.990737240e+08,-7.347918701e+01,
+9.990902647e+08,-7.563230133e+01,
+9.991068053e+08,-7.461518860e+01,
+9.991233460e+08,-7.763514709e+01,
+9.991398866e+08,-7.508363342e+01,
+9.991564272e+08,-7.325676727e+01,
+9.991729679e+08,-7.519706726e+01,
+9.991895085e+08,-7.418902588e+01,
+9.992060492e+08,-7.482991791e+01,
+9.992225898e+08,-7.281055450e+01,
+9.992391305e+08,-7.247328949e+01,
+9.992556711e+08,-7.463843536e+01,
+9.992722117e+08,-7.458781433e+01,
+9.992887524e+08,-7.377250671e+01,
+9.993052930e+08,-7.295463562e+01,
+9.993218337e+08,-7.208108521e+01,
+9.993383743e+08,-7.632981873e+01,
+9.993549149e+08,-7.172610474e+01,
+9.993714556e+08,-7.353676605e+01,
+9.993879962e+08,-7.211858368e+01,
+9.994045369e+08,-7.377387238e+01,
+9.994210775e+08,-7.011098480e+01,
+9.994376182e+08,-7.331462097e+01,
+9.994541588e+08,-6.914997101e+01,
+9.994706994e+08,-7.192589569e+01,
+9.994872401e+08,-7.076229858e+01,
+9.995037807e+08,-7.279701996e+01,
+9.995203214e+08,-6.962351990e+01,
+9.995368620e+08,-7.220371246e+01,
+9.995534027e+08,-7.207196045e+01,
+9.995699433e+08,-7.075811768e+01,
+9.995864839e+08,-7.198338318e+01,
+9.996030246e+08,-7.384246063e+01,
+9.996195652e+08,-6.822924805e+01,
+9.996361059e+08,-6.945986176e+01,
+9.996526465e+08,-7.141710663e+01,
+9.996691872e+08,-6.983222961e+01,
+9.996857278e+08,-6.703943634e+01,
+9.997022684e+08,-7.160655975e+01,
+9.997188091e+08,-6.846755219e+01,
+9.997353497e+08,-7.018115997e+01,
+9.997518904e+08,-6.454727936e+01,
+9.997684310e+08,-6.700336456e+01,
+9.997849716e+08,-6.471716309e+01,
+9.998015123e+08,-6.779243469e+01,
+9.998180529e+08,-6.540630341e+01,
+9.998345936e+08,-6.478659058e+01,
+9.998511342e+08,-6.348281860e+01,
+9.998676749e+08,-6.500782776e+01,
+9.998842155e+08,-6.000572205e+01,
+9.999007561e+08,-5.759584808e+01,
+9.999172968e+08,-5.821817017e+01,
+9.999338374e+08,-5.330438232e+01,
+9.999503781e+08,-5.583009338e+01,
+9.999669187e+08,-5.070597076e+01,
+9.999834594e+08,-4.980099487e+01,
+1.000000000e+09,+7.316095829e+00,
+1.000016541e+09,-4.949725342e+01,
+1.000033081e+09,-5.072969818e+01,
+1.000049622e+09,-5.511080170e+01,
+1.000066163e+09,-5.300614166e+01,
+1.000082703e+09,-5.425965118e+01,
+1.000099244e+09,-5.743925476e+01,
+1.000115784e+09,-6.120372009e+01,
+1.000132325e+09,-6.286231995e+01,
+1.000148866e+09,-6.376385117e+01,
+1.000165406e+09,-6.549375153e+01,
+1.000181947e+09,-6.454134369e+01,
+1.000198488e+09,-6.901396942e+01,
+1.000215028e+09,-6.854376984e+01,
+1.000231569e+09,-6.917836761e+01,
+1.000248110e+09,-6.872335052e+01,
+1.000264650e+09,-6.751566315e+01,
+1.000281191e+09,-6.956108856e+01,
+1.000297732e+09,-6.908504486e+01,
+1.000314272e+09,-6.888005829e+01,
+1.000330813e+09,-7.055677032e+01,
+1.000347353e+09,-6.998485565e+01,
+1.000363894e+09,-7.186910248e+01,
+1.000380435e+09,-6.932935333e+01,
+1.000396975e+09,-7.364717865e+01,
+1.000413516e+09,-7.219934845e+01,
+1.000430057e+09,-7.357424164e+01,
+1.000446597e+09,-7.232619476e+01,
+1.000463138e+09,-7.378035736e+01,
+1.000479679e+09,-7.324587250e+01,
+1.000496219e+09,-7.295806122e+01,
+1.000512760e+09,-7.336818695e+01,
+1.000529301e+09,-7.367964935e+01,
+1.000545841e+09,-7.229619598e+01,
+1.000562382e+09,-7.016088104e+01,
+1.000578922e+09,-7.250342560e+01,
+1.000595463e+09,-7.139984894e+01,
+1.000612004e+09,-7.251612091e+01,
+1.000628544e+09,-7.380217743e+01,
+1.000645085e+09,-7.525415802e+01,
+1.000661626e+09,-7.335999298e+01,
+1.000678166e+09,-7.207234955e+01,
+1.000694707e+09,-7.416489410e+01,
+1.000711248e+09,-7.482564545e+01,
+1.000727788e+09,-7.162302399e+01,
+1.000744329e+09,-7.368441010e+01,
+1.000760870e+09,-7.090918732e+01,
+1.000777410e+09,-7.447501373e+01,
+1.000793951e+09,-7.295212555e+01,
+1.000810491e+09,-7.292188263e+01,
+1.000827032e+09,-7.423138428e+01,
+1.000843573e+09,-7.611833191e+01,
+1.000860113e+09,-7.498390961e+01,
+1.000876654e+09,-7.517552185e+01,
+1.000893195e+09,-7.335221100e+01,
+1.000909735e+09,-7.331205750e+01,
+1.000926276e+09,-7.415100098e+01,
+1.000942817e+09,-7.593346405e+01,
+1.000959357e+09,-7.938902283e+01,
+1.000975898e+09,-7.449880981e+01,
+1.000992439e+09,-7.518167877e+01,
+1.001008979e+09,-7.448324585e+01,
+1.001025520e+09,-7.251958466e+01,
+1.001042060e+09,-7.567928314e+01,
+1.001058601e+09,-7.604019165e+01,
+1.001075142e+09,-7.524945068e+01,
+1.001091682e+09,-7.495395660e+01,
+1.001108223e+09,-7.739768982e+01,
+1.001124764e+09,-7.580049133e+01,
+1.001141304e+09,-7.468186951e+01,
+1.001157845e+09,-7.560460663e+01,
+1.001174386e+09,-7.793708801e+01,
+1.001190926e+09,-7.430751801e+01,
+1.001207467e+09,-7.460379028e+01,
+1.001224008e+09,-7.467359161e+01,
+1.001240548e+09,-7.766117859e+01,
+1.001257089e+09,-7.289442444e+01,
+1.001273629e+09,-7.664899445e+01,
+1.001290170e+09,-7.613521576e+01,
+1.001306711e+09,-7.335388184e+01,
+1.001323251e+09,-7.438724518e+01,
+1.001339792e+09,-7.637949371e+01,
+1.001356333e+09,-7.685018158e+01,
+1.001372873e+09,-7.539917755e+01,
+1.001389414e+09,-7.392255402e+01,
+1.001405955e+09,-7.428715515e+01,
+1.001422495e+09,-7.634004211e+01,
+1.001439036e+09,-7.751934052e+01,
+1.001455577e+09,-7.421930695e+01,
+1.001472117e+09,-7.529809570e+01,
+1.001488658e+09,-7.833465576e+01,
+1.001505198e+09,-4.613723755e+01,
+1.001521739e+09,-7.589574432e+01,
+1.001538280e+09,-7.458316040e+01,
+1.001554820e+09,-7.644460297e+01,
+1.001571361e+09,-7.601332855e+01,
+1.001587902e+09,-7.476125336e+01,
+1.001604442e+09,-7.535140991e+01,
+1.001620983e+09,-7.373128510e+01,
+1.001637524e+09,-7.424144745e+01,
+1.001654064e+09,-7.472194672e+01,
+1.001670605e+09,-7.582668304e+01,
+1.001687146e+09,-7.696190643e+01,
+1.001703686e+09,-7.434079742e+01,
+1.001720227e+09,-7.584966278e+01,
+1.001736767e+09,-7.651612854e+01,
+1.001753308e+09,-7.475640106e+01,
+1.001769849e+09,-7.534206390e+01,
+1.001786389e+09,-7.417016602e+01,
+1.001802930e+09,-7.913500977e+01,
+1.001819471e+09,-7.810241699e+01,
+1.001836011e+09,-7.326931763e+01,
+1.001852552e+09,-7.571427917e+01,
+1.001869093e+09,-7.710437012e+01,
+1.001885633e+09,-7.578369141e+01,
+1.001902174e+09,-7.593417358e+01,
+1.001918715e+09,-7.550522614e+01,
+1.001935255e+09,-7.457816315e+01,
+1.001951796e+09,-7.724841309e+01,
+1.001968336e+09,-7.630749512e+01,
+1.001984877e+09,-7.531853485e+01,
+1.002001418e+09,-7.538954926e+01,
+1.002017958e+09,-7.613244629e+01,
+1.002034499e+09,-7.646366119e+01,
+1.002051040e+09,-7.634886932e+01,
+1.002067580e+09,-7.579795837e+01,
+1.002084121e+09,-7.430561829e+01,
+1.002100662e+09,-7.893344879e+01,
+1.002117202e+09,-7.487897491e+01,
+1.002133743e+09,-7.530823517e+01,
+1.002150284e+09,-7.304491425e+01,
+1.002166824e+09,-7.528731537e+01,
+1.002183365e+09,-7.567192841e+01,
+1.002199905e+09,-7.622792053e+01,
+1.002216446e+09,-7.884838104e+01,
+1.002232987e+09,-7.427614594e+01,
+1.002249527e+09,-7.577436829e+01,
+1.002266068e+09,-7.508913422e+01,
+1.002282609e+09,-7.664213562e+01,
+1.002299149e+09,-7.523841095e+01,
+1.002315690e+09,-7.492141724e+01,
+1.002332231e+09,-7.540695190e+01,
+1.002348771e+09,-7.489513397e+01,
+1.002365312e+09,-7.639427185e+01,
+1.002381853e+09,-7.590576935e+01,
+1.002398393e+09,-7.533821869e+01,
+1.002414934e+09,-7.710487366e+01,
+1.002431474e+09,-7.367897034e+01,
+1.002448015e+09,-7.634320068e+01,
+1.002464556e+09,-7.551724243e+01,
+1.002481096e+09,-7.546574402e+01,
+1.002497637e+09,-7.740492249e+01,
+1.002514178e+09,-7.704466248e+01,
+1.002530718e+09,-7.602450562e+01,
+1.002547259e+09,-7.605519104e+01,
+1.002563800e+09,-7.679767609e+01,
+1.002580340e+09,-7.766917419e+01,
+1.002596881e+09,-7.566371918e+01,
+1.002613421e+09,-7.501339722e+01,
+1.002629962e+09,-7.548132324e+01,
+1.002646503e+09,-7.166058350e+01,
+1.002663043e+09,-7.571421051e+01,
+1.002679584e+09,-7.545143890e+01,
+1.002696125e+09,-7.446006012e+01,
+1.002712665e+09,-7.761709595e+01,
+1.002729206e+09,-7.455078125e+01,
+1.002745747e+09,-7.415090942e+01,
+1.002762287e+09,-7.439330292e+01,
+1.002778828e+09,-7.626640320e+01,
+1.002795369e+09,-7.359831238e+01,
+1.002811909e+09,-7.623226166e+01,
+1.002828450e+09,-7.765932465e+01,
+1.002844990e+09,-7.770432281e+01,
+1.002861531e+09,-7.613619232e+01,
+1.002878072e+09,-7.534688568e+01,
+1.002894612e+09,-7.716956329e+01,
+1.002911153e+09,-7.597975922e+01,
+1.002927694e+09,-7.687284088e+01,
+1.002944234e+09,-7.508666229e+01,
+1.002960775e+09,-7.728894806e+01,
+1.002977316e+09,-7.670206451e+01,
+1.002993856e+09,-6.851445770e+01,
+1.003010397e+09,-7.458547211e+01,
+1.003026938e+09,-7.393035126e+01,
+1.003043478e+09,-7.739711761e+01,
+1.003060019e+09,-7.855925751e+01,
+1.003076559e+09,-7.422911835e+01,
+1.003093100e+09,-7.770384979e+01,
+1.003109641e+09,-7.654378510e+01,
+1.003126181e+09,-7.454192352e+01,
+1.003142722e+09,-7.611356354e+01,
+1.003159263e+09,-7.609308624e+01,
+1.003175803e+09,-7.674564362e+01,
+1.003192344e+09,-7.462087250e+01,
+1.003208885e+09,-7.854512787e+01,
+1.003225425e+09,-7.577249908e+01,
+1.003241966e+09,-7.737429047e+01,
+1.003258507e+09,-7.294977570e+01,
+1.003275047e+09,-7.361312103e+01,
+1.003291588e+09,-7.643344879e+01,
+1.003308128e+09,-7.576851654e+01,
+1.003324669e+09,-7.683382416e+01,
+1.003341210e+09,-7.798772430e+01,
+1.003357750e+09,-7.602651215e+01,
+1.003374291e+09,-7.493228912e+01,
+1.003390832e+09,-7.595229340e+01,
+1.003407372e+09,-7.496587372e+01,
+1.003423913e+09,-7.496324921e+01,
+1.003440454e+09,-7.610549164e+01,
+1.003456994e+09,-7.542948151e+01,
+1.003473535e+09,-7.706324005e+01,
+1.003490076e+09,-7.656395721e+01,
+1.003506616e+09,-7.560951996e+01,
+1.003523157e+09,-7.567440796e+01,
+1.003539697e+09,-7.627630615e+01,
+1.003556238e+09,-7.363366699e+01,
+1.003572779e+09,-7.577359772e+01,
+1.003589319e+09,-7.674176025e+01,
+1.003605860e+09,-7.727870941e+01,
+1.003622401e+09,-7.647586823e+01,
+1.003638941e+09,-7.608934021e+01,
+1.003655482e+09,-7.708554077e+01,
+1.003672023e+09,-7.613672638e+01,
+1.003688563e+09,-7.556439972e+01,
+1.003705104e+09,-7.450203705e+01,
+1.003721645e+09,-7.651832581e+01,
+1.003738185e+09,-7.508976746e+01,
+1.003754726e+09,-7.720882416e+01,
+1.003771266e+09,-7.618892670e+01,
+1.003787807e+09,-7.549428558e+01,
+1.003804348e+09,-7.646714020e+01,
