Machine Module,N9322C,CN0743A505
+9.987263705e+08,-6.640500641e+01,
+9.987429112e+08,-6.533532715e+01,
+9.987594518e+08,-6.817735291e+01,
+9.987759925e+08,-6.810239410e+01,
+9.987925331e+08,-6.700489807e+01,
+9.988090737e+08,-6.771672821e+01,
+9.988256144e+08,-6.651689911e+01,
+9.988421550e+08,-6.908003998e+01,
+9.988586957e+08,-6.802021790e+01,
+9.988752363e+08,-6.712432861e+01,
+9.988917770e+08,-6.755987549e+01,
+9.989083176e+08,-6.738523102e+01,
+9.989248582e+08,-6.603311157e+01,
+9.989413989e+08,-6.823246002e+01,
+9.989579395e+08,-6.437688446e+01,
+9.989744802e+08,-6.847167206e+01,
+9.989910208e+08,-6.695178223e+01,
+9.990075615e+08,-6.739916229e+01,
+9.990241021e+08,-6.818216705e+01,
+9.990406427e+08,-6.770722961e+01,
+9.990571834e+08,-6.874375916e+01,
+9.990737240e+08,-6.578614807e+01,
+9.990902647e+08,-6.700798035e+01,
+9.991068053e+08,-6.684067535e+01,
+9.991233460e+08,-6.724718475e+01,
+9.991398866e+08,-6.738243866e+01,
+9.991564272e+08,-6.685231781e+01,
+9.991729679e+08,-6.684055328e+01,
+9.991895085e+08,-6.879862213e+01,
+9.992060492e+08,-6.846979523e+01,
+9.992225898e+08,-6.530928040e+01,
+9.992391305e+08,-6.625897980e+01,
+9.992556711e+08,-6.848024750e+01,
+9.992722117e+08,-6.801625061e+01,
+9.992887524e+08,-6.817945862e+01,
+9.993052930e+08,-6.930224609e+01,
+9.993218337e+08,-6.658943176e+01,
+9.993383743e+08,-6.693260193e+01,
+9.993549149e+08,-6.696354675e+01,
+9.993714556e+08,-6.674853516e+01,
+9.993879962e+08,-6.647920227e+01,
+9.994045369e+08,-6.609178162e+01,
+9.994210775e+08,-6.648995972e+01,
+9.994376182e+08,-6.612228394e+01,
+9.994541588e+08,-6.343264389e+01,
+9.994706994e+08,-6.689450073e+01,
+9.994872401e+08,-6.484564209e+01,
+9.995037807e+08,-6.449473572e+01,
+9.995203214e+08,-6.612052155e+01,
+9.995368620e+08,-6.511146545e+01,
+9.995534027e+08,-6.487619781e+01,
+9.995699433e+08,-6.607022095e+01,
+9.995864839e+08,-6.451277161e+01,
+9.996030246e+08,-6.526142883e+01,
+9.996195652e+08,-6.350809097e+01,
+9.996361059e+08,-6.474172974e+01,
+9.996526465e+08,-6.251859665e+01,
+9.996691872e+08,-6.281294632e+01,
+9.996857278e+08,-6.271518326e+01,
+9.997022684e+08,-6.435405731e+01,
+9.997188091e+08,-6.207181549e+01,
+9.997353497e+08,-6.256108856e+01,
+9.997518904e+08,-6.053881836e+01,
+9.997684310e+08,-6.018975449e+01,
+9.997849716e+08,-5.955859756e+01,
+9.998015123e+08,-5.796076584e+01,
+9.998180529e+08,-5.883143997e+01,
+9.998345936e+08,-5.988999939e+01,
+9.998511342e+08,-5.614829254e+01,
+9.998676749e+08,-5.596577454e+01,
+9.998842155e+08,-5.345071411e+01,
+9.999007561e+08,-5.470240402e+01,
+9.999172968e+08,-5.242085648e+01,
+9.999338374e+08,-5.141141891e+01,
+9.999503781e+08,-4.588289261e+01,
+9.999669187e+08,-4.522940826e+01,
+9.999834594e+08,-4.529447937e+01,
+1.000000000e+09,+1.582861042e+01,
+1.000016541e+09,-4.538859558e+01,
+1.000033081e+09,-4.467130280e+01,
+1.000049622e+09,-4.545125580e+01,
+1.000066163e+09,-4.864217377e+01,
+1.000082703e+09,-5.112378693e+01,
+1.000099244e+09,-5.393500900e+01,
+1.000115784e+09,-5.301896286e+01,
+1.000132325e+09,-5.754179764e+01,
+1.000148866e+09,-5.650851822e+01,
+1.000165406e+09,-5.744171906e+01,
+1.000181947e+09,-6.063790894e+01,
+1.000198488e+09,-5.922202301e+01,
+1.000215028e+09,-6.161298370e+01,
+1.000231569e+09,-5.844125748e+01,
+1.000248110e+09,-6.255062485e+01,
+1.000264650e+09,-6.383656693e+01,
+1.000281191e+09,-6.375569534e+01,
+1.000297732e+09,-6.422048950e+01,
+1.000314272e+09,-6.127192688e+01,
+1.000330813e+09,-6.349861908e+01,
+1.000347353e+09,-6.393338394e+01,
+1.000363894e+09,-6.382123184e+01,
+1.000380435e+09,-6.515226746e+01,
+1.000396975e+09,-6.483194733e+01,
+1.000413516e+09,-6.469117737e+01,
+1.000430057e+09,-6.547686005e+01,
+1.000446597e+09,-6.397157669e+01,
+1.000463138e+09,-6.487925720e+01,
+1.000479679e+09,-6.583396149e+01,
+1.000496219e+09,-6.571469116e+01,
+1.000512760e+09,-6.582687378e+01,
+1.000529301e+09,-6.570286560e+01,
+1.000545841e+09,-6.577722168e+01,
+1.000562382e+09,-6.361799622e+01,
+1.000578922e+09,-6.685945892e+01,
+1.000595463e+09,-6.731890869e+01,
+1.000612004e+09,-6.687787628e+01,
+1.000628544e+09,-6.488224030e+01,
+1.000645085e+09,-6.541806030e+01,
+1.000661626e+09,-6.407589722e+01,
+1.000678166e+09,-6.557590485e+01,
+1.000694707e+09,-6.542912292e+01,
+1.000711248e+09,-6.602727509e+01,
+1.000727788e+09,-6.640478516e+01,
+1.000744329e+09,-6.796932220e+01,
+1.000760870e+09,-6.714999390e+01,
+1.000777410e+09,-6.807497406e+01,
+1.000793951e+09,-6.707723999e+01,
+1.000810491e+09,-6.575270844e+01,
+1.000827032e+09,-6.867768860e+01,
+1.000843573e+09,-6.597097015e+01,
+1.000860113e+09,-6.748913574e+01,
+1.000876654e+09,-6.643363190e+01,
+1.000893195e+09,-6.695156860e+01,
+1.000909735e+09,-6.722561646e+01,
+1.000926276e+09,-6.913638306e+01,
+1.000942817e+09,-6.894120789e+01,
+1.000959357e+09,-6.732723236e+01,
+1.000975898e+09,-6.763254547e+01,
+1.000992439e+09,-6.877842712e+01,
+1.001008979e+09,-6.755840302e+01,
+1.001025520e+09,-6.733963013e+01,
+1.001042060e+09,-6.791464233e+01,
+1.001058601e+09,-6.662077332e+01,
+1.001075142e+09,-7.062097931e+01,
+1.001091682e+09,-6.713568115e+01,
+1.001108223e+09,-6.780270386e+01,
+1.001124764e+09,-6.893380737e+01,
+1.001141304e+09,-6.645875549e+01,
+1.001157845e+09,-6.729897308e+01,
+1.001174386e+09,-6.790406799e+01,
+1.001190926e+09,-6.708010864e+01,
+1.001207467e+09,-6.712841034e+01,
+1.001224008e+09,-6.963854980e+01,
+1.001240548e+09,-6.981314087e+01,
+1.001257089e+09,-6.944551086e+01,
+1.001273629e+09,-6.889041138e+01,
+1.001290170e+09,-6.788864136e+01,
+1.001306711e+09,-6.960905457e+01,
+1.001323251e+09,-6.675305176e+01,
+1.001339792e+09,-6.812751770e+01,
+1.001356333e+09,-6.834194183e+01,
+1.001372873e+09,-6.872502136e+01,
+1.001389414e+09,-6.597546387e+01,
+1.001405955e+09,-6.797535706e+01,
+1.001422495e+09,-6.786318970e+01,
+1.001439036e+09,-6.601377869e+01,
+1.001455577e+09,-6.775874329e+01,
+1.001472117e+09,-6.875187683e+01,
+1.001488658e+09,-6.784709167e+01,
+1.001505198e+09,-4.849155426e+01,
+1.001521739e+09,-6.697528839e+01,
+1.001538280e+09,-7.080396271e+01,
+1.001554820e+09,-6.807020569e+01,
+1.001571361e+09,-6.746409607e+01,
+1.001587902e+09,-6.809042358e+01,
+1.001604442e+09,-6.717126465e+01,
+1.001620983e+09,-6.679637146e+01,
+1.001637524e+09,-6.683956909e+01,
+1.001654064e+09,-6.790713501e+01,
+1.001670605e+09,-6.873275757e+01,
+1.001687146e+09,-6.805619812e+01,
+1.001703686e+09,-6.595719910e+01,
+1.001720227e+09,-6.816453552e+01,
+1.001736767e+09,-6.712652588e+01,
+1.001753308e+09,-6.513424683e+01,
+1.001769849e+09,-6.969055176e+01,
+1.001786389e+09,-6.935241699e+01,
+1.001802930e+09,-6.868493652e+01,
+1.001819471e+09,-6.825158691e+01,
+1.001836011e+09,-6.773703003e+01,
+1.001852552e+09,-6.676550293e+01,
+1.001869093e+09,-6.677754211e+01,
+1.001885633e+09,-6.832212830e+01,
+1.001902174e+09,-6.601049805e+01,
+1.001918715e+09,-6.669604492e+01,
+1.001935255e+09,-6.766314697e+01,
+1.001951796e+09,-6.877067566e+01,
+1.001968336e+09,-6.829581451e+01,
+1.001984877e+09,-6.773376465e+01,
+1.002001418e+09,-6.745716858e+01,
+1.002017958e+09,-6.929414368e+01,
+1.002034499e+09,-6.901527405e+01,
+1.002051040e+09,-6.921609497e+01,
+1.002067580e+09,-6.721192932e+01,
+1.002084121e+09,-6.806738281e+01,
+1.002100662e+09,-6.767769623e+01,
+1.002117202e+09,-6.865260315e+01,
+1.002133743e+09,-6.979731750e+01,
+1.002150284e+09,-6.756421661e+01,
+1.002166824e+09,-6.648304749e+01,
+1.002183365e+09,-6.906952667e+01,
+1.002199905e+09,-6.779934692e+01,
+1.002216446e+09,-6.867654419e+01,
+1.002232987e+09,-6.700291443e+01,
+1.002249527e+09,-6.816386414e+01,
+1.002266068e+09,-6.760583496e+01,
+1.002282609e+09,-6.727330780e+01,
+1.002299149e+09,-6.806793976e+01,
+1.002315690e+09,-6.915450287e+01,
+1.002332231e+09,-6.869901276e+01,
+1.002348771e+09,-6.823007965e+01,
+1.002365312e+09,-6.862931061e+01,
+1.002381853e+09,-6.640235138e+01,
+1.002398393e+09,-6.839083862e+01,
+1.002414934e+09,-6.811688232e+01,
+1.002431474e+09,-6.681394958e+01,
+1.002448015e+09,-6.641346741e+01,
+1.002464556e+09,-6.725394440e+01,
+1.002481096e+09,-6.903358459e+01,
+1.002497637e+09,-6.783027649e+01,
+1.002514178e+09,-6.651081085e+01,
+1.002530718e+09,-6.651699066e+01,
+1.002547259e+09,-6.884909058e+01,
+1.002563800e+09,-7.024984741e+01,
+1.002580340e+09,-6.817591095e+01,
+1.002596881e+09,-6.796366882e+01,
+1.002613421e+09,-6.980834961e+01,
+1.002629962e+09,-6.970013428e+01,
+1.002646503e+09,-6.740094757e+01,
+1.002663043e+09,-6.817475128e+01,
+1.002679584e+09,-6.694647980e+01,
+1.002696125e+09,-6.874990845e+01,
+1.002712665e+09,-6.517829132e+01,
+1.002729206e+09,-6.869479370e+01,
+1.002745747e+09,-6.860145569e+01,
+1.002762287e+09,-6.752567291e+01,
+1.002778828e+09,-6.930706787e+01,
+1.002795369e+09,-6.807857513e+01,
+1.002811909e+09,-6.500429535e+01,
+1.002828450e+09,-6.960778809e+01,
+1.002844990e+09,-6.667162323e+01,
+1.002861531e+09,-6.782620239e+01,
+1.002878072e+09,-6.884991455e+01,
+1.002894612e+09,-6.715866089e+01,
+1.002911153e+09,-6.894599915e+01,
+1.002927694e+09,-6.915476990e+01,
+1.002944234e+09,-6.988715363e+01,
+1.002960775e+09,-6.825217438e+01,
+1.002977316e+09,-6.845280457e+01,
+1.002993856e+09,-4.564434052e+01,
+1.003010397e+09,-6.479028320e+01,
+1.003026938e+09,-6.546945953e+01,
+1.003043478e+09,-6.775340271e+01,
+1.003060019e+09,-6.789254761e+01,
+1.003076559e+09,-6.809034729e+01,
+1.003093100e+09,-6.748970032e+01,
+1.003109641e+09,-6.822026062e+01,
+1.003126181e+09,-6.755455017e+01,
+1.003142722e+09,-6.890869904e+01,
+1.003159263e+09,-6.784116364e+01,
+1.003175803e+09,-6.673101807e+01,
+1.003192344e+09,-6.787000275e+01,
+1.003208885e+09,-6.686468506e+01,
+1.003225425e+09,-6.784288025e+01,
+1.003241966e+09,-6.866362000e+01,
+1.003258507e+09,-6.824382019e+01,
+1.003275047e+09,-6.870377350e+01,
+1.003291588e+09,-6.863144684e+01,
+1.003308128e+09,-6.774707031e+01,
+1.003324669e+09,-7.040873718e+01,
+1.003341210e+09,-6.769670105e+01,
+1.003357750e+09,-7.000535583e+01,
+1.003374291e+09,-6.690228271e+01,
+1.003390832e+09,-6.738182068e+01,
+1.003407372e+09,-6.671678162e+01,
+1.003423913e+09,-6.713702393e+01,
+1.003440454e+09,-6.796707153e+01,
+1.003456994e+09,-6.798931885e+01,
+1.003473535e+09,-6.906843567e+01,
+1.003490076e+09,-6.709539795e+01,
+1.003506616e+09,-6.752072144e+01,
+1.003523157e+09,-6.666679382e+01,
+1.003539697e+09,-6.801774597e+01,
+1.003556238e+09,-6.836927795e+01,
+1.003572779e+09,-6.844935608e+01,
+1.003589319e+09,-6.651922607e+01,
+1.003605860e+09,-6.726604462e+01,
+1.003622401e+09,-6.769527435e+01,
+1.003638941e+09,-6.598768616e+01,
+1.003655482e+09,-6.902591705e+01,
+1.003672023e+09,-6.809130859e+01,
+1.003688563e+09,-7.047483826e+01,
+1.003705104e+09,-6.743708801e+01,
+1.003721645e+09,-6.684609985e+01,
+1.003738185e+09,-6.758246613e+01,
+1.003754726e+09,-6.825583649e+01,
+1.003771266e+09,-6.883434296e+01,
+1.003787807e+09,-6.696659851e+01,
+1.003804348e+09,-6.840634155e+01,
